userId,consignmentlineitemId_D,retailPrice,cost,Barcode
167,231967,89.98999786,71.5,Y-940I3V5A32185TMV
167,231968,89.98999786,71.5,Y-944BY02B150YSXLX
167,231969,89.98999786,71.5,Y-9499E4YG98123XNE
167,231970,89.98999786,71.5,Y-974YGVW6362YQOKF
167,231971,89.98999786,71.5,Y-313DCGA8652150MU
167,231972,89.98999786,71.5,Y-441HPXD8580XPTQ2
167,231973,89.98999786,71.5,Y-809G8DWX47274ZG9
167,231974,89.98999786,71.5,Y-113EBI74531U4DFP
167,231975,89.98999786,71.5,Y-646WEVRI433FYZXO
167,231976,89.98999786,71.5,Y-961796T483596O07
167,231977,89.98999786,71.5,Y-137PKG5N552EQXRK
167,231978,89.98999786,71.5,Y-962DV4PS622RI5RK
167,231979,89.98999786,71.5,Y-92399TSV317BW6CY
167,231980,89.98999786,71.5,Y-7339EQQ8635FLS59
167,231981,89.98999786,71.5,Y-445SE3QI502SP5OZ
167,231982,89.98999786,71.5,Y-4190XHBV565ZRMXR
167,231983,89.98999786,71.5,Y-689ZI0N33583SZRK
167,231984,89.98999786,71.5,Y-754WSMRO935X01JQ
167,231985,89.98999786,71.5,Y-897QRT1R488BU81O
167,231986,89.98999786,71.5,Y-474L4U8O2981UCHR
167,231987,89.98999786,71.5,Y-9541GY99163775L4
167,231988,89.98999786,71.5,Y-7250LYR5409PUL54
167,231989,89.98999786,71.5,Y-574FY7UE909G6U4G
167,231990,89.98999786,71.5,Y-171IRK48613IKM2D
167,231991,89.98999786,71.5,Y-628765EB98466FLA
167,231992,89.98999786,71.5,Y-356WMZKS816098M0
167,231993,89.98999786,71.5,Y-82728Q7Q714L4QA4
167,231994,89.98999786,71.5,Y-36274IUO8224D90D
167,231995,89.98999786,71.5,Y-5502Y4H1207D4427
167,231996,89.98999786,71.5,Y-64692WEK873OH12W
167,231997,89.98999786,71.5,Y-883A06KY700V3RU7
167,231998,89.98999786,71.5,Y-300V7Y7V355J3AFX
167,231999,89.98999786,71.5,Y-5344MBX6991O06J9
167,232000,89.98999786,71.5,Y-6457FXD3922CYI6J
167,232001,89.98999786,71.5,Y-329EEC5N34299VWJ
167,232002,89.98999786,71.5,Y-4083BHQ57237DGZN
167,232003,89.98999786,71.5,Y-5848VYXD851IF2YT
167,232004,89.98999786,71.5,Y-8233OPPK194E68J5
167,232005,89.98999786,71.5,Y-40514C5Q643Z0A5W
167,232006,89.98999786,71.5,Y-537MFELM938RDCMZ
167,232007,89.98999786,71.5,Y-643GP8K1855Q9JZ9
167,232008,89.98999786,71.5,Y-90114E6O6768GH50
167,232009,89.98999786,71.5,Y-8309CPO0188FR6A1
167,232010,89.98999786,71.5,Y-330G7EZR953QTITQ
167,232011,89.98999786,71.5,Y-338JOZN17659Q914
167,232012,89.98999786,71.5,Y-6709QMYY520XHTL9
167,232013,89.98999786,71.5,Y-349KWXCC397YRJ56
167,232014,89.98999786,71.5,Y-285FMCBE664PF6M8
167,232015,89.98999786,71.5,Y-6974CD85789KARGY
167,232016,89.98999786,71.5,Y-784WY6CZ748ZNMIO
167,232017,89.98999786,71.5,Y-3333O3GQ940OXX6L
167,232018,89.98999786,71.5,Y-325GVWIU4654OG8J
167,232019,89.98999786,71.5,Y-508JJWYV415MGL6V
167,232020,89.98999786,71.5,Y-536QLC8F771FQ93U
167,232021,89.98999786,71.5,Y-9049SUFE6291C78S
167,232022,89.98999786,71.5,Y-828IENKR715T04VO
167,232023,89.98999786,71.5,Y-290YW7FN4479I19N
167,232024,89.98999786,71.5,Y-723LMXRO1517JUZ7
167,232025,89.98999786,71.5,Y-237Q40EW883CNE05
167,232026,89.98999786,71.5,Y-368JJWOS977TCYUY
167,232027,89.98999786,71.5,Y-323IIUWU7696U8GR
167,232028,89.98999786,71.5,Y-569XJ9PF646QK35U
167,232029,89.98999786,71.5,Y-685722FW172P2DFL
167,232030,89.98999786,71.5,Y-393WMS2Q905Q5I1Y
167,232031,89.98999786,71.5,Y-792WE1F7124HIZW8
167,232032,89.98999786,71.5,Y-9590Y5SJ916OVVO6
167,232033,89.98999786,71.5,Y-826BZERP834U1MVO
167,232034,89.98999786,71.5,Y-788K7G3P8872HRQZ
167,232035,89.98999786,71.5,Y-729V23KT177Y22WQ
167,232036,89.98999786,71.5,Y-826ZPJ294218ORWM
167,232037,89.98999786,71.5,Y-121RO3KV713XQJJV
167,232038,89.98999786,71.5,Y-4266BGZS276VE5RB
167,232039,89.98999786,71.5,Y-171QUJ8U775T3Y4Y
167,232040,89.98999786,71.5,Y-4289O483627VGJK8
167,232041,89.98999786,71.5,Y-4535VHTC5566GSR3
167,232042,89.98999786,71.5,Y-865FVPQT936LNL9Z
167,232043,89.98999786,71.5,Y-448WKLVT228J6RFH
167,232044,89.98999786,71.5,Y-5048CLFJ855AC0H3
167,232045,89.98999786,71.5,Y-353FNRRO946S32NL
167,232046,89.98999786,71.5,Y-485AUZ7X7374EHFN
167,232047,89.98999786,71.5,Y-8717410N558YOL51
167,232048,89.98999786,71.5,Y-3905CQQN906WEU7A
167,232049,89.98999786,71.5,Y-562LCVY5584V1EZ7
167,232050,89.98999786,71.5,Y-853QN7VA282LZSA6
167,232051,89.98999786,71.5,Y-517IKAYV887O3Q0A
167,232052,89.98999786,71.5,Y-2830JTNY300GCQMK
167,232053,89.98999786,71.5,Y-401RB6SZ373C476B
167,232054,89.98999786,71.5,Y-619WSY2M727F4I6F
167,232055,89.98999786,71.5,Y-3682Y3LC917NE45R
167,232056,89.98999786,71.5,Y-663H9EJJ769JS5FD
167,232057,89.98999786,71.5,Y-249ZM1MC22708PQC
167,232058,89.98999786,71.5,Y-2647XV03780I18BG
167,232059,89.98999786,71.5,Y-285V1MP1837PUOXQ
167,232060,89.98999786,71.5,Y-8545U3KD482UP1EV
167,232061,89.98999786,71.5,Y-572JAOD5512CID0Y
167,232062,89.98999786,71.5,Y-341NNDHY851HIY42
167,232063,89.98999786,71.5,Y-306P024L62606FGQ
167,232064,89.98999786,71.5,Y-8247VJB7388P747Z
167,232065,89.98999786,71.5,Y-969TFZTC596Z4480
167,232066,89.98999786,71.5,Y-777Y2O03131SFRW0
167,232067,89.98999786,71.5,Y-552RMZXU4737K5C1
167,232068,89.98999786,71.5,Y-7172NS1D354OCKBV
167,232069,89.98999786,71.5,Y-863DKJLJ897MA0PI
167,232070,89.98999786,71.5,Y-918MPYVG344WW7L3
167,232071,89.98999786,71.5,Y-2043KTAC273KSZEI
167,232072,89.98999786,71.5,Y-396D3KME224J9SJS
167,232073,89.98999786,71.5,Y-621RC8YR604551P9
167,232074,89.98999786,71.5,Y-7014NV4M565G0G7P
167,232075,89.98999786,71.5,Y-3454S6Q623232HE9
167,232076,89.98999786,71.5,Y-3764WTMK658J4H9M
167,232077,89.98999786,71.5,Y-479E4QK446787OT8
167,232078,89.98999786,71.5,Y-829P0D5B399B4C3T
167,232079,89.98999786,71.5,Y-794S839F870TCL3V
167,232080,89.98999786,71.5,Y-35847QT47820PQ1L
167,232081,89.98999786,71.5,Y-909H3PDO330ZPWN0
167,232082,89.98999786,71.5,Y-2167PMB1102Z9GQR
167,232083,89.98999786,71.5,Y-21102TDD629J0PRV
167,232084,89.98999786,71.5,Y-427OK4C6172EJEWV
167,232085,89.98999786,71.5,Y-428BWLRG82270H1L
167,232086,89.98999786,71.5,Y-6335TSVI639SEKB6
167,232087,89.98999786,71.5,Y-405VQXVX574N8BIJ
167,232088,89.98999786,71.5,Y-71732LPS629XW009
167,232089,89.98999786,71.5,Y-300L59R2732QACR9
167,232090,89.98999786,71.5,Y-458YKB8Y2168AI1D
167,232091,89.98999786,71.5,Y-544KWWT03889GXX1
167,232092,89.98999786,71.5,Y-551YJ925652IBIL4
167,232093,89.98999786,71.5,Y-7941RJFL883RFN2Z
167,232094,89.98999786,71.5,Y-598KMDST818TLPKN
167,232095,89.98999786,71.5,Y-10110BSK802DDIH7
167,232096,89.98999786,71.5,Y-326NDE7L136HV13T
167,232097,89.98999786,71.5,Y-533JP7Z948940TZ2
167,232098,89.98999786,71.5,Y-299JGIG3557UO7WS
167,232099,89.98999786,71.5,Y-367T4K473160BFA5
167,232100,89.98999786,71.5,Y-238UMZ4T405ELWW5
167,232101,89.98999786,71.5,Y-9398SZZ86763HZRB
167,232102,89.98999786,71.5,Y-341IB2WL378PETTI
167,232103,89.98999786,71.5,Y-9293EJ09656PU0E4
167,232104,89.98999786,71.5,Y-43053YKQ274B5258
167,232105,89.98999786,71.5,Y-521KUVP4761BGJQI
167,232106,89.98999786,71.5,Y-365A703E1939EY8T
167,232107,89.98999786,71.5,Y-194X529B561G2351
167,232108,89.98999786,71.5,Y-5746ZXGG848MO0ZY
167,232109,89.98999786,71.5,Y-184AJG26763SO2FN
167,232110,89.98999786,71.5,Y-9381S305406HV5NS
167,232111,89.98999786,71.5,Y-576FUFW5273HHBF4
167,232112,89.98999786,71.5,Y-508GNSTW344WMJ57
167,232113,89.98999786,71.5,Y-178JJN8F563JHOP3
167,232114,89.98999786,71.5,Y-837I5HHJ283S70VL
167,232115,89.98999786,71.5,Y-584QPDSM9132ZQC4
167,232116,89.98999786,71.5,Y-634XFUS8202W6JU0
167,232117,89.98999786,71.5,Y-850PWMJV666ZO4E2
167,232118,89.98999786,71.5,Y-534AGFH079678BI6
167,232119,89.98999786,71.5,Y-25169XIE188B9EO6
167,232120,89.98999786,71.5,Y-846VHOIL970PBJFT
167,232121,89.98999786,71.5,Y-15269V6J9253YJV5
167,232122,89.98999786,71.5,Y-478EBC11784BQ8C8
167,232123,89.98999786,71.5,Y-734ZXK67779REJQS
167,232124,89.98999786,71.5,Y-6441E212764LRGKP
167,232125,89.98999786,71.5,Y-578PRI389310T1EU
167,232126,89.98999786,71.5,Y-9560UT7U647VRI9W
167,232127,89.98999786,71.5,Y-858L4QJI8113A3LM
167,232128,89.98999786,71.5,Y-150A6UP5634XY9SD
167,232129,89.98999786,71.5,Y-342PSX9N223NJU1B
167,232130,89.98999786,71.5,Y-4472AE2K113G3HDV
167,232131,89.98999786,71.5,Y-496K4ANK789R7HOD
167,232132,89.98999786,71.5,Y-1478COAT395F5ILA
167,232133,89.98999786,71.5,Y-653N5I5Q923R5XMI
167,232134,89.98999786,71.5,Y-952VY822460VGN33
167,232135,89.98999786,71.5,Y-824O646O966GP9X8
167,232136,89.98999786,71.5,Y-4999ECZG6712GW0V
167,232137,89.98999786,71.5,Y-4679O5IB3490P7O5
167,232138,89.98999786,71.5,Y-656WGPMX348ILMN7
167,232139,89.98999786,71.5,Y-66059VMY530OC9JN
167,232140,89.98999786,71.5,Y-552LQ9NL182JK0XN
167,232141,89.98999786,71.5,Y-450SCJY1711IOBB0
167,232142,89.98999786,71.5,Y-3400EXTI224U6ALE
167,232143,89.98999786,71.5,Y-4735GHQ15152E74J
167,232144,89.98999786,71.5,Y-998KOQE635358DJE
167,232145,89.98999786,71.5,Y-723IP33U547DPSFD
167,232146,89.98999786,71.5,Y-876Q1HD4292NA1GT
167,232147,89.98999786,71.5,Y-3824ZMN72527K92Q
167,232148,89.98999786,71.5,Y-112PZKOT76689DYS
167,232149,89.98999786,71.5,Y-7958I1RF340FHAXD
167,232150,89.98999786,71.5,Y-672PROWA218J6JVR
167,232151,89.98999786,71.5,Y-5203BYIC372IJXG1
167,232152,89.98999786,71.5,Y-398Z0YL39470XT4P
167,232153,89.98999786,71.5,Y-780WCWGV887FUR7H
167,232154,89.98999786,71.5,Y-235E6M76324XDXSU
167,232155,89.98999786,71.5,Y-591GWAGK774QWE5W
167,232156,89.98999786,71.5,Y-611O9VVT8153LL2J
167,232157,89.98999786,71.5,Y-525339GK453K3HFE
167,232158,89.98999786,71.5,Y-4496YF70522A8D09
167,232159,89.98999786,71.5,Y-360Y8F4O168C1D3C
167,232160,89.98999786,71.5,Y-329HAC2J918R0TQ2
167,232161,89.98999786,71.5,Y-7436M4S27150H9NQ
167,232162,89.98999786,71.5,Y-636V18OU531RFJOT
167,232163,89.98999786,71.5,Y-5758X1XV615FJOSA
167,232164,89.98999786,71.5,Y-600IP4KJ243CWKZS
167,232165,89.98999786,71.5,Y-447LPD044653B7RJ
167,232166,89.98999786,71.5,Y-396FYCB1213QGG6Z
167,232167,89.98999786,71.5,Y-1705YYY5603NXQ1O
167,232168,89.98999786,71.5,Y-945YW0E08703CPTA
167,232169,89.98999786,71.5,Y-653OJW7Y312YDO09
167,232170,89.98999786,71.5,Y-8508N5G0452LA5V9
